#                     Fission barriers calculated with the ETFSI model 
#  Z   A El      cin      hin      ain      Bin     Bexp      cout     hout     aout     Bout    Bexp
#                                          [MeV]    [MeV]                               [MeV]    [MeV]
#-----------------------------------------------------------------------------------------------------
  96 247 Cm      1.29     0.02     0.00     6.70     6.10     1.64    -0.06     0.47     2.60     4.90
  96 248 Cm      1.30     0.02     0.00     6.50     5.90     1.64    -0.06     0.47     2.60     5.00
  96 249 Cm      1.29     0.03     0.00     6.70     5.70     1.64    -0.06     0.45     2.90     4.70
  96 250 Cm      1.31     0.03     0.00     6.10     5.40     1.64    -0.06     0.45     2.70     4.40
  96 251 Cm      1.30     0.03     0.00     6.40              1.63    -0.06     0.43     3.00         
  96 252 Cm      1.31     0.04     0.00     5.90              1.64    -0.07     0.43     2.60         
  96 253 Cm      1.39    -0.10     0.00     5.50              1.64    -0.06     0.43     2.90         
  96 254 Cm      1.39    -0.07     0.00     5.00              1.64    -0.07     0.40     2.50         
  96 255 Cm      1.39    -0.06     0.00     5.20              1.64    -0.07     0.38     2.60         
  96 256 Cm      1.38    -0.06     0.00     4.70              1.64    -0.07     0.38     2.30         
  96 257 Cm      1.38    -0.05     0.00     4.90              1.65    -0.07     0.38     2.20         
  96 258 Cm      1.38    -0.04     0.00     4.50              1.65    -0.07     0.38     1.90         
  96 259 Cm      1.39    -0.03     0.00     4.50              1.65    -0.07     0.35     1.70         
  96 260 Cm      1.39    -0.03     0.00     4.20              1.66    -0.08     0.32     1.50         
  96 261 Cm      1.39    -0.03     0.00     4.20              1.65    -0.08     0.32     1.30         
  96 262 Cm      1.39    -0.03     0.00     3.70              1.66    -0.08     0.32     0.70         
  96 263 Cm      1.40    -0.02     0.00     3.60              1.66    -0.08     0.32     0.60         
  96 264 Cm      1.40    -0.02     0.00     3.20              1.67    -0.07     0.35     0.30         
  96 265 Cm      1.39    -0.02     0.00     3.60              1.67    -0.07     0.35     0.20         
  96 266 Cm      1.40    -0.03     0.00     3.10                                                      
  96 267 Cm      1.41    -0.02     0.00     3.30                                                      
  96 268 Cm      1.40    -0.02     0.00     3.10                                                      
  96 269 Cm      1.40    -0.02     0.00     4.70              1.72    -0.06     0.43     2.60         
  96 270 Cm      1.40    -0.02     0.00     4.00              1.72    -0.06     0.43     2.30         
  96 271 Cm      1.40    -0.02     0.00     5.70              1.72    -0.05     0.43     4.10         
  96 272 Cm      1.41    -0.01     0.00     5.50              1.72    -0.05     0.43     4.20         
  96 273 Cm      1.41    -0.01     0.00     6.10              1.73    -0.06     0.43     5.40         
  96 274 Cm      1.41    -0.02     0.00     5.80              1.59     0.14     0.00     4.40         
  96 275 Cm      1.41    -0.02     0.00     6.60              1.59     0.14     0.00     5.20         
  96 276 Cm      1.42    -0.01     0.00     6.60              1.59     0.13     0.00     5.50         
  96 277 Cm      1.42    -0.01     0.00     7.60              1.58     0.12     0.00     6.50         
  96 278 Cm      1.41    -0.01     0.00     7.80              1.63     0.06     0.00     7.30         
  96 279 Cm      1.42     0.00     0.00     8.60              1.63     0.06     0.00     8.30         
  96 280 Cm      1.44    -0.11     0.00     7.80              1.63     0.06     0.00     8.30         
  96 281 Cm      1.43     0.00     0.00     8.30              1.62     0.06     0.00     8.10         
  96 282 Cm      1.44    -0.10     0.00     5.70              1.64     0.05     0.00     6.60         
  96 283 Cm      1.43     0.02     0.00     7.40              1.63     0.04     0.00     6.80         
  96 284 Cm      1.45     0.04     0.00     6.40              1.63     0.04     0.00     5.90         
  96 285 Cm      1.45     0.04     0.00     6.70              1.63     0.05     0.00     5.60         
  96 286 Cm      1.45     0.04     0.00     6.00              1.63     0.04     0.00     4.70         
  96 287 Cm      1.46     0.05     0.00     6.40                                                      
  96 288 Cm      1.46     0.05     0.00     5.60              1.74     0.07     0.00     4.10         
  96 289 Cm      1.46     0.05     0.00     5.60              1.73     0.07     0.00     3.90         
  96 290 Cm      1.46     0.05     0.00     4.90              1.76     0.06     0.00     3.20         
  96 291 Cm      1.46     0.05     0.00     5.30              1.75     0.06     0.00     3.40         
  96 292 Cm      1.53    -0.05     0.00     5.70              1.76     0.06     0.00     4.00         
  96 293 Cm      1.54    -0.06     0.00     6.30              1.75     0.05     0.00     4.40         
  96 294 Cm      1.55    -0.06     0.00     6.70              1.76     0.05     0.00     4.80         
  96 295 Cm      1.57    -0.06     0.00     7.30              1.76     0.05     0.00     5.20         
  96 296 Cm      1.56    -0.05     0.00     7.40              1.79    -0.07     0.20     6.90         
  96 297 Cm      1.58    -0.06     0.00     8.00              1.79    -0.06     0.20     7.50         
  96 298 Cm      1.56    -0.06     0.00     8.00              1.80    -0.01     0.00     6.40         
  96 299 Cm      1.56    -0.06     0.00     8.60              1.80    -0.02     0.00     7.20         
  96 300 Cm      1.57    -0.05     0.00     8.30              1.81    -0.01     0.00     6.70         
  96 301 Cm      1.57    -0.05     0.00     8.50              1.81    -0.02     0.00     7.30         
  96 302 Cm      1.56    -0.04     0.00     8.40              2.03    -0.10     0.28     7.80         
  96 303 Cm      1.56    -0.05     0.13     9.00              2.06    -0.06     0.00     4.90         
  96 304 Cm      1.55    -0.03     0.17     8.50              2.02    -0.11     0.22     7.90         
  96 305 Cm      1.55    -0.03     0.17     8.90              2.02    -0.11     0.22     8.10         
  96 306 Cm      1.55    -0.03     0.15     8.60              2.01    -0.11     0.20     8.00         
  97 236 Bk      1.25     0.03     0.00     4.30                                                      
  97 237 Bk      1.25     0.04     0.00     4.60                                                      
  97 238 Bk      1.26     0.04     0.00     5.00                                                      
  97 239 Bk      1.27     0.03     0.00     5.30                                                      
  97 240 Bk      1.27     0.03     0.00     6.00                                                      
  97 241 Bk      1.27     0.03     0.00     5.90                                                      
  97 242 Bk      1.27     0.03     0.00     6.30                                                      
  97 243 Bk      1.28     0.01     0.00     6.40                                                      
  97 244 Bk      1.28     0.03     0.00     6.80     6.60     1.64    -0.05     0.50     1.20     4.20
  97 245 Bk      1.28     0.03     0.00     6.70     6.40     1.64    -0.05     0.50     1.30     4.20
  97 246 Bk      1.29     0.02     0.00     7.20     6.50     1.64    -0.05     0.50     1.60     4.70
  97 247 Bk      1.29     0.02     0.00     6.90     6.50     1.63    -0.06     0.47     1.80     4.60
  97 248 Bk      1.29     0.02     0.00     7.10     6.30     1.65    -0.06     0.47     2.10     4.80
  97 249 Bk      1.29     0.03     0.00     6.90     6.10     1.64    -0.06     0.47     1.90     4.50
  97 250 Bk      1.29     0.02     0.00     7.10     6.10     1.64    -0.06     0.47     2.20     4.10
  97 251 Bk      1.30     0.02     0.00     6.60              1.64    -0.07     0.45     2.10         
  97 252 Bk      1.38    -0.11     0.13     6.40              1.63    -0.06     0.43     2.30         
  97 253 Bk      1.39    -0.10     0.10     5.90              1.64    -0.07     0.43     2.00         
  97 254 Bk      1.38    -0.10     0.00     5.80              1.63    -0.06     0.40     2.00         
  97 255 Bk      1.40    -0.08     0.00     5.20              1.64    -0.07     0.40     1.80         
  97 256 Bk      1.39    -0.07     0.00     5.30              1.64    -0.07     0.40     1.90         
  97 257 Bk      1.37    -0.06     0.00     4.90              1.65    -0.06     0.40     1.40         
  97 258 Bk      1.39    -0.05     0.00     5.00              1.64    -0.07     0.38     1.40         
  97 259 Bk      1.38    -0.05     0.00     4.50              1.65    -0.07     0.38     1.00         
  97 260 Bk      1.39    -0.04     0.00     4.50              1.65    -0.07     0.35     0.60         
  97 261 Bk      1.38    -0.04     0.00     4.20                                                      
  97 262 Bk      1.39    -0.04     0.00     4.20                                                      
  97 263 Bk      1.39    -0.03     0.00     3.80                                                      
  97 264 Bk      1.39    -0.03     0.00     3.80                                                      
  97 265 Bk      1.39    -0.03     0.00     3.30                                                      
  97 266 Bk      1.40    -0.02     0.00     3.20                                                      
  97 267 Bk      1.40    -0.03     0.00     3.00                                                      
  97 268 Bk      1.39    -0.02     0.00     2.90                                                      
  97 269 Bk      1.40    -0.03     0.00     2.80                                                      
  97 270 Bk      1.41    -0.02     0.00     3.20                                                      
  97 271 Bk      1.41    -0.02     0.00     3.10                                                      
  97 272 Bk      1.40    -0.02     0.00     5.00                                                      
  97 273 Bk      1.40    -0.02     0.00     4.60              1.60     0.16     0.00     2.30         
  97 274 Bk      1.40    -0.02     0.00     5.40              1.59     0.16     0.00     2.90         
  97 275 Bk      1.40    -0.02     0.00     5.30              1.59     0.15     0.00     3.00         
  97 276 Bk      1.41    -0.03     0.00     5.60              1.57     0.14     0.00     3.40         
  97 277 Bk      1.41    -0.01     0.00     5.60              1.58     0.15     0.00     3.70         
  97 278 Bk      1.41    -0.02     0.00     6.60              1.62     0.06     0.00     5.20         
  97 279 Bk      1.41    -0.02     0.00     6.60              1.62     0.06     0.00     5.40         
  97 280 Bk      1.42    -0.01     0.00     7.30              1.62     0.06     0.00     6.20         
  97 281 Bk      1.42    -0.01     0.00     7.50              1.63     0.06     0.00     6.30         
  97 282 Bk      1.42    -0.01     0.00     7.10              1.63     0.06     0.00     5.90         
  97 283 Bk      1.42    -0.01     0.00     5.80              1.63     0.05     0.00     5.00         
  97 284 Bk      1.35    -0.05     0.00     5.30              1.63     0.05     0.00     4.90         
  97 285 Bk      1.35    -0.03     0.00     4.50              1.63     0.05     0.00     4.00         
  97 286 Bk      1.35    -0.03     0.00     4.70              1.62     0.05     0.00     4.00         
  97 287 Bk      1.35    -0.02     0.00     3.80              1.63     0.04     0.00     3.20         
  97 288 Bk      1.45     0.04     0.00     5.50                                                      
  97 289 Bk      1.46     0.05     0.00     4.40              1.71     0.06     0.00     2.10         
  97 290 Bk      1.45     0.05     0.00     4.70              1.72     0.06     0.00     1.90         
